entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
8292,2,[52119.465 51271.586],[-0.44665504 -0.9869823 ],[-0.188517  -3.0281925],[-61.94867 296.43887],[0. 0.],[ True  True],106.04993211563117
8350,2,[57580.48  36867.156],[-1.1041373 -2.05388  ],[-1.9121603  1.4645134],[3672.2708 1275.8232],[ 8246.044 23833.06 ],[ True  True],102.16498698415164
8403,2,[48342.996 34498.844],[0.25902858 2.192304  ],[2.142516   0.61738706],[-1353.0469   431.4041],[18899.088   7490.1436],[ True  True],107.78161130533819
8408,2,[85615.52 60143.6 ],[-0.7209172 -1.2918507],[ 0.7792336 -2.197673 ],[2665.5095 3816.966 ],[0. 0.],[ True  True],148.9366440379542
8496,2,[45868.133 32332.828],[-0.62268955  1.3590289 ],[2.6868134 0.6568682],[-267.096   616.7099],[1045.6934    0.    ],[ True  True],110.80947457330718
8506,2,[54944.418 48839.492],[-1.6661878   0.27477914],[ 1.2923745 -2.183079 ],[  5.1748657 -80.4765   ],[0. 0.],[ True  True],155.39434650155718
8537,2,[45387.145 40097.742],[0.8390058 2.0289395],[-2.7089567   0.54190576],[-733.55414  648.83264],[   0.     5019.5005],[ True  True],100.76540202905059
8541,2,[57749.    32556.758],[ 0.08495963 -1.9923071 ],[-2.984018   0.6467053],[2951.6665  779.9153],[20684.346  4108.675],[ True  True],136.2465877192624
8566,2,[47474.18  44913.223],[-1.6762522  0.511925 ],[ 0.7251049 -2.5910397],[1497.1978 1179.9897],[8326.17    0.  ],[ True  True],153.1529655306085
8700,2,[52503.05 45543.03],[1.2493472  0.24654752],[ 1.9234682 -1.3868979],[398.44614 510.47437],[0. 0.],[ True  True],110.04353514419275
8856,2,[43627.61 36072.67],[ 1.7593699 -0.371739 ],[0.08483969 2.7510216 ],[-311.7498    90.89911],[0. 0.],[ True  True],127.44805801217534
8872,2,[59572.008 32605.793],[-0.06264839  0.9890811 ],[-0.00746962 -2.9259772 ],[-1288.9385  1957.0525],[6976.8833 7159.12  ],[ True  True],100.13664904629042
9023,2,[75606.39  38614.902],[0.15275389 1.1904721 ],[ 1.0718031 -2.882318 ],[3613.58   3492.1543],[4588.3276 8004.3247],[ True  True],115.28559936102975
9120,2,[65781.76 44489.54],[1.1501877  0.68482095],[-1.9428629   0.97758675],[3139.6655 2485.7957],[29144.273 12327.715],[ True  True],110.4951749136311
9210,2,[60775.457 35057.926],[ 0.2193346 -1.2534431],[-0.7022308  2.4085832],[1449.7681 3039.1655],[0. 0.],[ True  True],118.4920380973587
9271,2,[71602.05 35037.1 ],[1.6415284  0.13611408],[-0.32557297  2.4080033 ],[-556.588 1407.803],[0. 0.],[ True  True],128.32264548629527
9315,2,[52202.312 33248.766],[ 1.2991571 -0.5736734],[ 0.45096698 -0.95695645],[-340.8275   401.61536],[0. 0.],[ True  True],104.86790256753658
9319,2,[70523.56  52769.793],[0.34669062 0.9625324 ],[-2.4711688  0.5140297],[-1105.0459  2295.5652],[   0.    9677.305],[ True  True],127.4826137204462
9345,2,[68096.266 48492.78 ],[-1.2940738  -0.90215707],[-1.0459186  2.3604038],[ 24.383118 221.45007 ],[ 2309.1633 16015.736 ],[ True  True],116.15666443601127
9420,2,[60598.656 37013.203],[ 1.5502297 -0.020431 ],[ 1.5228169 -1.7771587],[-368.78864 3615.508  ],[   0.     1265.5818],[ True  True],125.2368921955048
9426,2,[59847.473 49434.047],[0.6494881  0.31862372],[ 2.5942113  -0.46924102],[-648.0294   142.64645],[1187.1831 1751.3606],[ True  True],110.19433815456634
9492,2,[94316.65  30629.035],[ 0.5641888 -0.8572122],[-1.2058779 -2.4513745],[-1551.6874 -1587.3005],[   0.     1840.5618],[ True  True],104.01432879293931
9515,2,[74673.26  32078.791],[-0.87557256 -0.2422528 ],[-1.4781193  1.2069435],[3852.9055   259.75024],[6779.13    0.  ],[ True  True],100.42114648400175
9530,2,[49636.363 45942.082],[-0.04173692 -0.9900606 ],[-1.0311766  2.3007672],[-311.61084 -390.98083],[0. 0.],[ True  True],106.05843705649077
9559,2,[56044.46  54218.344],[-0.54684806 -1.3371396 ],[-2.070268  1.050267],[134.29984 200.5185 ],[0. 0.],[ True  True],118.96164238653057
9649,2,[61299.99 52373.71],[-1.1187869 -0.6212092],[ 0.6566235 -2.9603174],[1767.6342 2272.2153],[11500.72     0.  ],[ True  True],113.76097662711129
9714,2,[53725.5   38709.562],[-1.2634518  0.9628214],[-1.944642   1.6946806],[-1179.8538   628.3767],[   0.     6188.9497],[ True  True],152.1449288088602
9763,2,[68239.914 46323.848],[ 0.37139046 -1.057626  ],[-1.1439015 -2.9310975],[441.36835    -1.3087158],[1713.2543    0.    ],[ True  True],123.73829317608372
9855,2,[56326.445 54190.75 ],[-1.7031338 -1.6361678],[ 3.015954   -0.15293446],[-647.5762   604.76953],[1580.0648    0.    ],[ True  True],110.54821807793347
9889,2,[133012.36  47573.6 ],[1.1152802 1.2797229],[-0.15054877  2.340274  ],[1101.7771 -712.5945],[0. 0.],[ True  True],151.31555115414488
9913,2,[86327.336 39867.05 ],[-1.0603076   0.06743227],[ 1.6044004 -1.7997096],[1975.6547  -439.33417],[0. 0.],[ True  True],135.61597728078146
9946,2,[49461.58 37861.57],[ 1.7020875  -0.48349115],[-2.5743597   0.14356364],[2176.4458 1059.396 ],[19583.328   6158.6353],[ True  True],142.42138045979883
10036,2,[47623.05  44791.477],[-1.9517478  -0.69660795],[-0.29468396  2.771505  ],[-177.9426     23.336456],[0. 0.],[ True  True],111.11140068659982
10054,2,[93847.32  51535.125],[2.1022213 1.6383793],[ 1.6120439 -2.5230808],[-217.32184    52.025757],[   0.    8780.381],[ True  True],126.53466260274165
10105,2,[47654.71  47438.117],[ 0.15691938 -0.8188559 ],[-2.9304948   0.48925343],[1564.9773  -508.18765],[0. 0.],[ True  True],105.81854390048167
10128,2,[82996.766 65553.39 ],[1.5491774 0.9164337],[ 2.3708303 -0.1573409],[ 280.6092 1175.2842],[1254.379    0.   ],[ True  True],148.4282067000592
10187,2,[69697.266 67360.164],[ 0.43310708 -1.1915948 ],[-0.83613545 -0.28921026],[-1004.4581    502.80664],[0. 0.],[ True  True],129.38294061135946
10194,2,[70570.37  63205.176],[-0.37032443  0.24179938],[-2.4525042   0.01145375],[1325.221   -231.11548],[0. 0.],[ True  True],132.64540153771125
10237,2,[60317.145 56770.65 ],[-0.7090012 -1.8679123],[-0.21904045 -1.5058149 ],[-1094.9379  2464.0452],[   0.     1777.6433],[ True  True],100.33328864496606
10295,2,[42506.45 31500.03],[-0.36242497  1.8416578 ],[-2.4442213  0.6143034],[ 351.443  2535.2695],[1004.98584 7234.721  ],[ True  True],122.26998474202392
10301,2,[48249.418 40141.68 ],[-0.5979875 -1.7417395],[-0.6484066  2.4918473],[-425.52313 1438.3374 ],[0. 0.],[ True  True],102.8078863682304
10325,2,[51104.234 37434.66 ],[ 1.1021937 -0.0556969],[-1.7851515  1.7553327],[2443.528  2018.2505],[1089.0677 1272.0607],[ True  True],101.0764535770466
10334,2,[68036.85 52186.58],[ 0.36119798 -0.10148649],[0.36884704 3.0939527 ],[284.39014 962.4352 ],[0. 0.],[ True  True],119.8714309139356
10339,2,[66179.97  46601.707],[1.6041194  0.22585149],[-1.3069555  1.3680984],[-900.423   -261.79205],[0. 0.],[ True  True],136.10298100365
10346,2,[54493.03 36778.82],[2.1890285 0.690768 ],[-1.4808059  1.9717494],[-441.17426 3976.4429 ],[   0.    2202.358],[ True  True],115.02456910905764
10349,2,[50487.945 37296.277],[-0.5777969  1.1927778],[-0.35268307 -2.7919135 ],[ 2312.6436 -2097.3276],[0. 0.],[ True  True],119.40047673798531
10424,2,[80589.555 49889.156],[-0.8984827  -0.44771358],[-0.58233166  2.5785103 ],[-308.03717 1717.4741 ],[   0.    9441.186],[ True  True],130.04446423715464
10444,2,[59704.055 42219.145],[-0.8411279  1.0384349],[-1.6353462  2.6127017],[3570.3726 1093.8378],[9272.774 2503.86 ],[ True  True],138.39928006858386
10450,2,[68511.484 39059.656],[ 0.50422114 -1.12209   ],[-2.4223478  -0.06874926],[ -260.35358 -1205.4414 ],[0. 0.],[ True  True],133.82360260111193
10553,2,[47515.66  40377.727],[-0.48312876  0.6574985 ],[-1.9918158   0.72849655],[1729.2329   218.97342],[2902.772    0.   ],[ True  True],100.5861092467014
10555,2,[57449.902 50093.605],[ 0.2670147 -0.4089317],[ 2.4482188 -0.463031 ],[1578.0057 2489.2642],[ 4704.4634 15030.036 ],[ True  True],112.80609899174249
10583,2,[48087.535 37989.66 ],[-2.0418293 -0.8384866],[ 2.7370937  -0.46632612],[ 201.47122 1092.2228 ],[1192.2732    0.    ],[ True  True],101.39361875316393
10636,2,[43386.66  35849.242],[-1.6793371   0.23432975],[-2.9190214  -0.29729605],[  37.13922 -501.80173],[0. 0.],[ True  True],116.0666013681207
10641,2,[42373.656 31847.117],[ 2.189404   -0.18656662],[-1.380279   1.2782476],[533.3042   38.00235],[0. 0.],[ True  True],130.52923483876805
10665,2,[60087.883 38832.203],[ 0.6809301  -0.44215095],[-0.9095148  1.9613152],[807.9114  175.50024],[ 5689.933 11940.426],[ True  True],111.48578125363282
10672,2,[51904.457 39532.355],[-0.4353117  1.8865045],[-1.4809757  2.1145906],[  -8.06662 1633.669  ],[0. 0.],[ True  True],157.50207043688548
10684,2,[44574.254 34840.74 ],[ 0.50609154 -1.2444263 ],[ 1.7141534 -1.4025983],[-459.26266 1202.0414 ],[1115.182  3798.2021],[ True  True],110.97882391107981
10740,2,[72180.81  41890.582],[1.1463078 1.8064294],[ 2.254451   -0.52953494],[-514.3765  -160.49622],[0. 0.],[ True  True],114.36067962497579
10764,2,[60313.684 32210.012],[2.1708088 0.9601484],[ 2.165068  -0.5262044],[-1093.648   2573.7244],[   0.     4930.2646],[ True  True],102.93747620838232
10849,2,[65358.605 56263.16 ],[-1.115365   -0.27056986],[-2.3210394   0.70676756],[ 358.6773 1023.2008],[0. 0.],[ True  True],132.08258088110296
10863,2,[48286.95  45661.086],[-0.14058813  0.645224  ],[ 2.3969555 -0.4237601],[ 447.63342 3708.1755 ],[ 1416.164 11301.23 ],[ True  True],100.1362569465052
10932,2,[89204.35 63207.97],[-0.5649702 -0.8789304],[ 1.8348031 -1.4277738],[-358.91406  -98.75525],[0. 0.],[ True  True],151.76178324668854
11027,2,[83198.625 31870.75 ],[1.5877051  0.46301886],[ 2.784867   -0.97926545],[-422.50507     -3.0565796],[     0.   125422.38],[ True  True],115.47464021747102
11070,2,[81405.19 44507.96],[1.567101  0.7097103],[2.1269457  0.16399965],[3191.6663 1862.4596],[0. 0.],[ True  True],113.34205962080391
11113,2,[54469.016 49347.27 ],[-1.5385214  -0.90737444],[-2.6349633   0.49338636],[  408.46594 -1127.3854 ],[   0.     1081.8563],[ True  True],108.89375589559832
11147,2,[87675.84  32693.645],[1.964252  1.3302304],[-1.1012051  1.839512 ],[-699.928   880.6377],[   0.    4943.686],[ True  True],111.99053052767445
11161,2,[53375.785 50224.52 ],[-0.6005987 -0.2685926],[-0.18910336  2.975968  ],[729.30786 521.6442 ],[11742.745   3235.6628],[ True  True],104.9754051299605
11170,2,[129441.83   46700.684],[0.69783396 1.16702   ],[-2.26469   -0.8690636],[1446.6284 3508.495 ],[130053.34     3411.1104],[ True  True],106.4817356869253
11175,2,[40352.77 34996.95],[ 0.9644309 -1.2736849],[ 0.9833652 -1.6434695],[859.99536 860.91077],[ 4888.894 11327.203],[ True  True],125.89509267426331
11176,2,[76727.43  57463.336],[-0.36951253 -0.2878849 ],[ 2.6180384 -0.4010463],[1153.6646 2827.6038],[1013.96594 4258.4414 ],[ True  True],132.66258519778577
11188,2,[86994.16 80654.16],[-1.1648036 -1.6455947],[-2.3306596  1.9036927],[1005.12976  723.0843 ],[   0.     5667.7334],[ True  True],148.80164985886674
11414,2,[80233.17  49796.453],[1.1515505  0.92530304],[-2.529236 -0.526899],[ 539.8491 -432.3783],[1058.9009    0.    ],[ True  True],107.41646977448531
11593,2,[40262.637 32670.225],[ 1.2754141 -0.5305775],[-1.1215261  1.7059286],[-1380.2505    -81.20679],[0. 0.],[ True  True],103.55498352820065
11716,2,[94037.96 52675.82],[0.7477525 1.5634766],[-2.7048845   0.28765318],[2049.0393 1469.7466],[    0.    16379.137],[ True  True],152.27355154290777
11883,2,[58411.953 42644.746],[ 0.21325497 -0.08879868],[-0.96502364  1.9903773 ],[2201.3433   134.95862],[0. 0.],[ True  True],100.53231041583487
11914,2,[57880.375 49922.137],[ 0.5939426  -0.21101807],[-3.0365174   0.17063084],[-1180.5848  2196.454 ],[0. 0.],[ True  True],116.28084335680217
11947,2,[58232.266 54075.676],[0.8475177 0.6111193],[ 2.7340062 -0.5214806],[1286.4412  -927.60486],[1147.8422    0.    ],[ True  True],112.83523620190515
11997,2,[85485.984 73412.06 ],[ 0.19826113 -0.08224775],[ 2.4358308  -0.67574763],[-127.04385  160.67084],[   0.    9095.927],[ True  True],159.98189953812133
12019,2,[124382.69  82391.91],[ 0.03947428 -0.5483056 ],[0.05215123 1.5556251 ],[-375.29675 1889.7742 ],[   0.     7968.2817],[ True  True],150.86792046577813
12091,2,[53931.215 52028.848],[ 0.2572962 -0.7670975],[-0.14259852 -2.208851  ],[ 866.6249 -432.9643],[0. 0.],[ True  True],107.19741975914907
12105,2,[61896.61 43769.51],[ 0.46442646 -1.0838177 ],[ 2.6673927 -1.0488367],[ 307.8269 1532.3024],[17720.111     0.   ],[ True  True],133.66376758384246
12256,2,[49075.547 43256.27 ],[-0.81473786  0.46307215],[-1.3708059  2.25935  ],[-245.20433  214.46417],[   0.     1193.2532],[ True  True],109.35628144387495
12276,2,[50873.21  32767.525],[ 0.27124912 -1.5845283 ],[-2.2606506  0.971037 ],[-122.04791 3728.9165 ],[   0.    8504.243],[ True  True],119.34923023787415
12307,2,[66830.79  58497.285],[-0.30453482 -0.834377  ],[ 1.4342823 -1.6512474],[ 878.73706 1119.4312 ],[    0.    10220.003],[ True  True],129.41720684032984
12316,2,[58119.617 43613.12 ],[-0.40495944  0.5150859 ],[ 2.212024 -1.186258],[-166.3729 2473.5579],[1145.0337    0.    ],[ True  True],110.7896623252295
12329,2,[81434.61  45012.914],[-1.3322827 -2.1076047],[ 1.7975553 -1.3670745],[1536.8557 2021.1353],[0. 0.],[ True  True],130.2942601031935
12368,2,[53298.47 42092.25],[-0.36260763  1.1697481 ],[ 0.43260226 -2.1695645 ],[ 365.2215  -636.11993],[1731.154    0.   ],[ True  True],121.32403115695458
12425,2,[59081.95 50989.47],[1.8767366 0.8376411],[-1.3057414 -3.001318 ],[-366.01178  266.5141 ],[7836.1426    0.    ],[ True  True],101.64203942423767
12510,2,[64399.348 45044.24 ],[2.1375587 1.7541667],[ 1.5306488 -1.4573842],[  20.621567 1396.8229  ],[   0.     2482.1033],[ True  True],109.3921749350367
12533,2,[46412.086 43838.477],[-2.0174775 -0.4842132],[-0.45005077  2.9019938 ],[ 378.1387  -350.70044],[0. 0.],[ True  True],117.66754343145443
12542,2,[69635.22  41699.734],[-1.0085202   0.95082366],[2.5217752 2.3507814],[-646.7794 1255.2505],[0. 0.],[ True  True],123.64359301083702
12589,2,[106238.914  33447.36 ],[-0.12355746 -0.14786035],[-2.2741137  0.8039962],[-1669.2153   -699.13983],[1166.9338    0.    ],[ True  True],119.16974316218402
12723,2,[73273.27 53192.17],[-1.2004784 -1.5507065],[ 3.0894089  -0.06162784],[-386.89465   -25.664398],[17190.035     0.   ],[ True  True],126.77890765577114
12731,2,[58345.64 46689.12],[-0.04531775 -0.46669796],[ 0.41801086 -2.9109333 ],[1379.4827 -837.6559],[0. 0.],[ True  True],106.26374652528412
12813,2,[45841.83  44190.617],[-0.9510299  1.0476928],[ 0.9443706 -2.0822718],[-1203.6786  2038.71  ],[   0.    1359.082],[ True  True],138.74009327997365
12885,2,[74679.47  66838.836],[1.7662129 1.1331695],[-2.3643694   0.28879395],[ 384.31946 -718.6221 ],[   0.   9547.03],[ True  True],144.45298313629922
13045,2,[44887.29 38900.42],[ 0.01907115 -1.9949285 ],[2.8535745 0.1395558],[ 779.52234 2507.1333 ],[1542.6603    0.    ],[ True  True],128.43320445275577
13119,2,[42253.63  40765.164],[-1.6233147   0.09097988],[ 0.7810859 -2.7332482],[ 522.66064 1623.3391 ],[0. 0.],[ True  True],114.38133638831685
13121,2,[59440.11  51250.137],[ 0.04563665 -1.5768595 ],[-0.11518131 -2.4417744 ],[ 489.9654  -434.16174],[0. 0.],[ True  True],142.1684616943539
13146,2,[46756.37 30454.72],[0.3060537 2.251535 ],[ 2.4558275 -1.3930432],[-234.89545  414.47186],[    0.    15516.792],[ True  True],111.04813296199899
13149,2,[58249.043 33869.367],[-0.6825995  1.2187476],[-2.3503149  1.7129105],[-1194.6731   -691.31226],[1005.7999    0.    ],[ True  True],126.04780823282881
13156,2,[85592.29 35368.77],[-0.57025826  0.8008137 ],[0.04411711 2.5394394 ],[-1017.7648 -1401.4408],[0. 0.],[ True  True],132.394352040079
13351,2,[55757.46  47244.457],[-1.1311327 -1.880579 ],[ 2.3924305  -0.40001634],[1124.0361 -469.3277],[2016.4265    0.    ],[ True  True],108.48586282558126
13366,2,[91234.984 65259.91 ],[-1.2304724 -0.6101351],[ 0.03602615 -2.381392  ],[942.08215 -45.48343],[1666.84    0.  ],[ True  True],152.29323467602686
13374,2,[72357.57  38274.836],[-0.4864168  1.154707 ],[ 0.23255107 -2.1955087 ],[960.363   768.51373],[    0.    10622.383],[ True  True],137.90404986682196
13403,2,[62549.04 60174.71],[-1.7882389 -0.3397253],[-1.7498806  1.34526  ],[636.969   901.11707],[0. 0.],[ True  True],156.287567768818
13604,2,[50695.93  33478.434],[ 0.7610089 -1.7874192],[ 2.3909883  -0.10569881],[3537.3784 2054.0195],[10409.329   1405.1705],[ True  True],156.6772317944814
13614,2,[47230.234 32266.104],[-1.5710675   0.45265615],[ 2.0343204  -0.96519536],[1551.5516 3648.0293],[18249.701     0.   ],[ True  True],121.44688652067407
13705,2,[74271.97 35239.86],[2.1737769 1.0328068],[ 1.774926  -1.3958803],[ 427.16788 3463.9312 ],[   0.   5711.33],[ True  True],119.41706201076511
13800,2,[63180.07  39506.977],[-2.3235242  -0.79352725],[ 2.6430633  -0.45359656],[-432.8617 1458.3345],[0. 0.],[ True  True],130.59378545011995
13805,2,[50875.062 35214.64 ],[ 0.5406382  -0.75344384],[-1.4450469  1.8082178],[ 193.2326  -186.16278],[   0.    7780.581],[ True  True],102.89245178370344
13894,2,[49275.277 48479.97 ],[ 0.9463708  -0.19050777],[-0.19558865  2.7885    ],[-261.24796 1381.7393 ],[   0.     2136.5132],[ True  True],113.71510767556587
13902,2,[57182.113 33470.79 ],[0.55271477 1.6351621 ],[ 2.5872042  -0.61913586],[ 99.77045 820.77527],[0. 0.],[ True  True],100.58794687511667
13903,2,[59235.168 42286.387],[-0.66958004 -2.1783624 ],[-1.4414989  0.7028935],[ 67.16284 133.2739 ],[0. 0.],[ True  True],120.82010487694504
13906,2,[50779.11  32766.352],[0.2919457 1.7946663],[ 0.6172602 -3.0053742],[-442.49258  -90.46637],[0. 0.],[ True  True],103.91075551443275
13919,2,[44275.344 41944.223],[-0.8028989  1.1199745],[-2.3707104  0.9223659],[-522.0829    79.46745],[0. 0.],[ True  True],129.02230296472482
13923,2,[87508.72  39956.156],[1.0345168 0.297812 ],[ 1.5596514  -0.26438332],[196.25897 952.7095 ],[0. 0.],[ True  True],103.5863425683035
13948,2,[45782.78  32911.992],[ 1.1920474 -0.7037992],[-1.6292598  1.5295708],[354.53293 729.09827],[2566.1477 7675.452 ],[ True  True],115.20430796854168
13951,2,[66287.26  48624.508],[-0.650381  -1.2268133],[ 2.025173   -0.20203373],[ 170.18085 1456.8171 ],[   0.    7053.532],[ True  True],107.1513404345153
14012,2,[121804.33  34951.11],[-1.8994744 -1.8505749],[-2.5568213   0.24299267],[-124.93854  -79.16254],[800279.5      0. ],[ True  True],128.6331795626184
14054,2,[59656.855 51884.188],[2.3524518 1.676723 ],[-2.5462048   0.01888503],[1194.0182    125.678925],[1452.5552 2230.1938],[ True  True],113.35064180230002
14092,2,[41688.9   31955.264],[ 2.0322015  -0.26287642],[-0.14029415  2.893281  ],[-804.0661  -426.97516],[0. 0.],[ True  True],126.51172754021282
14094,2,[52413.996 32662.443],[0.5610907 2.193386 ],[-0.6182685 -2.9560828],[221.31659 501.3    ],[0. 0.],[ True  True],107.09152798002633
14224,2,[77684.77 37130.96],[-0.76000667 -1.9886713 ],[ 2.7150068 -1.8448491],[  86.48184 3406.2234 ],[    0.     15285.1045],[ True  True],107.59278784425841
14241,2,[51221.31  48763.996],[0.2336587 0.773477 ],[ 0.65705836 -2.493629  ],[3554.8455 2028.0969],[0. 0.],[ True  True],103.61717619732366
14297,2,[56184.152 44364.55 ],[-1.664929  -0.8118169],[-3.0631206   0.37585703],[ 539.4879 1084.6552],[0. 0.],[ True  True],108.06643011329643
14309,2,[57335.23  51786.543],[1.7045538 1.7802488],[-2.930341    0.38873583],[-646.83075 -463.19183],[0. 0.],[ True  True],108.63014375219407
14447,2,[55659.11  30082.553],[-0.3486313  1.0296267],[-0.5076576  2.7728605],[1853.1888 2003.8696],[10543.618 12875.369],[ True  True],101.89360433831966
14515,2,[90315.84  35658.547],[1.5339377 1.6972836],[ 2.8683214  -0.33812773],[-1068.4207  1190.2439],[   0.  5433.1],[ True  True],113.81874264333771
14573,2,[51317.953 50483.707],[ 0.24444468 -1.7203814 ],[0.38555667 2.696093  ],[497.05176 442.7345 ],[   0.     3740.4158],[ True  True],149.4567044835498
14748,2,[58626.9   48314.984],[-2.123171   -0.37291202],[ 2.538391   -0.55605006],[2431.5698  -659.31006],[4958.433    0.   ],[ True  True],149.85120369574767
14809,2,[67648.47 33841.83],[-0.04344082  0.9957226 ],[-2.3257277  0.9767799],[504.85352 346.0548 ],[   0.     2857.5798],[ True  True],108.63262763251768
14825,2,[46631.74  37781.715],[-0.34625152 -1.8947383 ],[ 1.3454136 -2.0550895],[-835.46875  538.787  ],[   0.    1856.238],[ True  True],109.85883632747631
14935,2,[48786.016 43346.94 ],[ 0.68146586 -0.21866226],[-2.3142927  1.1032382],[355.48245  40.32617],[   0.     1518.7806],[ True  True],100.6537192069894
