entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
93710,2,[50758.312 47770.69 ],[0.4632185 1.1044285],[ 0.8598803 -2.2958245],[  -33.883667 -1016.77014 ],[0. 0.],[ True  True],103.58632034073742
93769,2,[81319.35 37327.27],[-1.1849375 -1.8246605],[2.5707188  0.11313371],[-171.62442  501.39597],[   0.     7868.0254],[ True  True],109.82367724237726
93874,2,[65044.55  47881.145],[-0.14445244  0.2917666 ],[-1.419668   1.6884582],[ 475.70605 -314.54926],[0. 0.],[ True  True],114.26386590544318
93880,2,[59349.426 55940.12 ],[-1.2573764 -2.2965815],[ 2.6403267  -0.10269014],[-352.68622  335.6176 ],[0. 0.],[ True  True],129.14926166647834
93892,2,[67899.25 32414.12],[1.6881162 0.5751454],[ 2.0841763  -0.28875104],[-524.7425     26.428558],[1935.9491    0.    ],[ True  True],102.8859715520321
93896,2,[78182.37 42378.24],[-2.139265  -1.9211274],[3.0921836  0.55571544],[ 237.17929 1243.2172 ],[0. 0.],[ True  True],110.60991871344062
94001,2,[78965.75 49664.57],[0.9290189  0.17756535],[-1.262975   2.1296043],[1032.5469 3423.0127],[    0.    15717.063],[ True  True],133.27493133711985
94100,2,[79789.84 44136.06],[-1.1186711   0.14267181],[ 1.7991858 -1.3769822],[3025.3306  -468.96106],[17069.877 26031.78 ],[ True  True],143.06791100818828
94118,2,[40840.785 37089.348],[ 0.9394058 -1.9392846],[-0.82143724 -0.579872  ],[-514.00006 -391.7211 ],[0. 0.],[ True  True],155.21785708638353
94135,2,[103129.06   30049.926],[-1.5936816   0.19692917],[-0.95652974  2.164061  ],[1217.5183 1252.6095],[1608.8195 4620.3594],[ True  True],159.017449308314
94171,2,[127231.64   30044.201],[-0.38878956 -1.573406  ],[ 1.4018674 -2.0418575],[1171.7827 1027.1857],[   0.     1669.8861],[ True  True],144.79531489993818
94188,2,[55409.957 34453.63 ],[ 1.1352551  -0.78716195],[-1.4558911  2.8247945],[-536.71265 -465.3913 ],[0. 0.],[ True  True],122.18845951101075
94227,2,[75661.73  36498.246],[-0.20842902 -1.1513906 ],[-0.1629734 -2.8427858],[-590.9036  882.9218],[0. 0.],[ True  True],114.50111898125243
94330,2,[53075.86  30697.379],[ 0.92724746 -1.8555788 ],[ 2.9701755 -2.649745 ],[2335.1426  -100.84563],[0. 0.],[ True  True],154.4990634112636
94381,2,[66894.3  64910.37],[-1.9695729  -0.83711886],[-0.13374402  3.0405068 ],[ -24.84079 1084.1765 ],[2434.296    0.   ],[ True  True],153.47193052077245
94452,2,[59429.203 43336.668],[1.5899768 2.0716908],[ 2.4104204 -0.7077235],[1838.2952   896.94525],[1278.7999 6265.3945],[ True  True],104.4495913401281
94487,2,[93323.96  34273.285],[-0.45652568  0.38592342],[-1.5877805  1.5095737],[ 837.0051 3268.33  ],[    0.    17695.893],[ True  True],123.26940335901335
94515,2,[63154.297 55450.43 ],[ 0.04561242 -0.09080202],[-2.8841238  0.5448651],[3388.6687    -46.461975],[9057.506  1190.1733],[ True  True],117.41268005019094
94679,2,[55643.547 44919.168],[2.0681212 0.6427768],[ 0.6766052 -2.4781158],[-483.89 2836.64],[0. 0.],[ True  True],126.4729812320284
94729,2,[55469.4   48470.504],[-2.1720853 -0.6536311],[ 2.7135797  -0.67151964],[829.40344 -78.50397],[1240.1222 3062.751 ],[ True  True],134.46783736671472
94753,2,[72684.09 40828.58],[-0.02649816 -0.05411008],[ 0.36525568 -2.7733326 ],[301.48425 202.92209],[0. 0.],[ True  True],108.96140922155577
94834,2,[50216.31  42108.793],[-0.2223227  0.7465705],[ 2.8062923 -0.4481541],[-564.9646  759.3458],[0. 0.],[ True  True],102.84241015892631
94891,2,[41655.324 38201.71 ],[-1.7849506   0.07258759],[ 0.31259483 -2.9055185 ],[438.02216 317.96173],[0. 0.],[ True  True],116.69883396209114
94938,2,[50605.312 43478.39 ],[-1.0293845  0.2898617],[ 1.580196  -1.5992776],[338.33572  -58.704407],[0. 0.],[ True  True],114.95969866614843
95035,2,[120639.5    52167.887],[ 0.04548041 -1.6216366 ],[-2.7945442  3.1316621],[-66.37436  63.28592],[   0.     1361.0808],[ True  True],150.76666527414736
95050,2,[67261.18  47296.117],[-0.7602676 -1.6918279],[-0.11912163  3.0323102 ],[1094.2308 1973.7623],[5788.7124 7464.767 ],[ True  True],125.26221980725812
95105,2,[61681.19  32566.342],[-0.3839598  1.5480186],[-2.4307275   0.22620735],[3048.4377   985.80273],[0. 0.],[ True  True],133.08776200060325
95233,2,[41950.88  38681.094],[-0.42005408  1.0202018 ],[-0.31968245  2.6245193 ],[1027.0547   975.95996],[11902.096  4912.232],[ True  True],102.06594608748419
95308,2,[58237.633 37061.332],[1.5234023  0.08629303],[-0.14461215 -2.3903923 ],[1552.492    -73.82031],[1758.1465    0.    ],[ True  True],110.87749227824271
95415,2,[61897.78 44022.91],[1.5778774 1.597441 ],[ 1.4164748 -1.7542036],[ 488.12537 -497.349  ],[0. 0.],[ True  True],104.39549672752204
95688,2,[96689.14  53142.125],[ 0.4721824  -0.14084224],[ 3.128376  -0.4550484],[913.79614 134.73605],[0. 0.],[ True  True],146.82778989877232
95727,2,[81750.836 61741.758],[ 0.62515527 -0.5341403 ],[-1.976319   -0.13125917],[ 19.174805 312.97778 ],[0. 0.],[ True  True],142.85361163197533
95795,2,[52054.754 49081.816],[-2.3112385  -0.29366946],[-0.71472377  2.4378426 ],[168.50426 531.37854],[0. 0.],[ True  True],157.0431377819073
95880,2,[65902.34  54625.957],[0.4671819 1.8302476],[ 0.6230598 -2.580411 ],[  11.944336 1273.0906  ],[0. 0.],[ True  True],148.91810357690048
95893,2,[159476.69   33658.336],[-0.28603035  0.64856493],[-2.9247353  1.4352012],[-141.9006  -148.84872],[0. 0.],[ True  True],139.5751330511119
95918,2,[63751.324 37044.68 ],[-0.6466409 -1.2205957],[ 2.2839172 -0.9401352],[-396.09424 -168.34224],[0. 0.],[ True  True],101.1440414272184
95973,2,[126832.81   45726.008],[ 0.10324637 -0.7779398 ],[ 3.124823 -1.446422],[ 585.3513 1546.3932],[   0.     1115.0482],[ True  True],134.28762841673182
96040,2,[58055.734 57273.51 ],[ 0.5822212 -0.6830074],[ 0.571588  -2.4413807],[1305.1417  -409.49255],[0. 0.],[ True  True],138.98596673753022
96054,2,[67938.39 43860.29],[-1.9357231 -1.594641 ],[-0.18316284  2.9749074 ],[-165.8671 2776.1455],[0. 0.],[ True  True],110.76287871403478
96066,2,[47030.047 35450.875],[0.48938414 2.092046  ],[-2.3279562  1.1004809],[ 946.8108 1541.0349],[0. 0.],[ True  True],108.69210125202521
96089,2,[58536.645 42766.887],[-1.2958997   0.11680021],[-0.03724884 -2.416352  ],[371.65106 209.84045],[0. 0.],[ True  True],120.46477550965095
96107,2,[65661.63  57130.168],[-0.07830848  0.03084014],[ 2.8600283  -0.37170744],[ -67.143616 -505.90973 ],[0. 0.],[ True  True],122.55331057898971
96135,2,[86141.59  54069.984],[0.72666967 1.6822488 ],[-0.34534952  2.6387002 ],[-434.48758  925.56903],[   0.     7670.1978],[ True  True],151.99359181497556
96202,2,[56504.96  47320.543],[-0.8004734 -2.1133149],[ 0.6217698 -2.6444612],[-467.24774  188.32825],[0. 0.],[ True  True],126.34694527011942
96219,2,[57743.074 42325.336],[-0.0855458 -1.162179 ],[-1.2547889  2.2377908],[-458.87958  826.6185 ],[1115.0951 1034.5391],[ True  True],112.22900483641493
96239,2,[58658.02  38794.777],[0.73872   1.5416669],[ 1.5040954 -1.7085559],[550.16895 728.46405],[   0.    6314.687],[ True  True],103.14408377519675
96292,2,[49070.953 38496.477],[ 0.9788356 -1.3639518],[3.120623  2.5258408],[-414.76907 1671.7432 ],[   0.    4289.825],[ True  True],129.29679715774216
96306,2,[48213.086 40601.36 ],[ 0.19961214 -1.2570689 ],[ 1.1139739 -1.3628328],[  914.378 -1513.205],[   0.     2825.0044],[ True  True],109.26343967198592
96317,2,[88178.484 33786.96 ],[-1.1266961   0.16795492],[-2.5623353  0.8252736],[ 664.03754 -999.094  ],[2962.5513    0.    ],[ True  True],132.17040090707889
96365,2,[53192.234 50154.957],[-0.71056664  1.0490118 ],[0.43213704 2.6687515 ],[-97.293884 972.4552  ],[0. 0.],[ True  True],138.7633463557815
96393,2,[58583.27  45033.633],[-1.1519054 -1.1092284],[-2.3997123   0.52132136],[ 869.987 -336.871],[0. 0.],[ True  True],102.12666416994436
96401,2,[54620.34 35716.84],[-1.5360491  -0.31939116],[-3.0273893  -0.21203312],[  27.604279 3921.3591  ],[0. 0.],[ True  True],104.20998313588147
96428,2,[49901.727 33992.105],[0.00744977 1.6154473 ],[-1.7120777  1.3634789],[1441.4199     16.352692],[   0.     1294.1277],[ True  True],110.42641640372184
96520,2,[59049.04 30751.85],[ 1.6509167  -0.39525104],[ 2.647193   -0.65264684],[1706.4084 -152.703 ],[   0.     3427.4402],[ True  True],133.68823702402113
96533,2,[47935.254 43504.113],[ 0.9168477  -0.28501025],[ 2.5472186 -0.9788683],[2828.825  -129.3382],[6280.336    0.   ],[ True  True],106.91009871970513
96536,2,[57445.387 35040.69 ],[-1.0490307 -2.252117 ],[ 0.7259394 -2.4820757],[-610.6816 2111.2065],[0. 0.],[ True  True],106.41990243791508
96565,2,[45950.992 39693.086],[-0.6166741  1.1179897],[ 2.8522382  -0.07884658],[-462.31604  666.99634],[   0.     2715.9622],[ True  True],119.27064300224129
96599,2,[52173.516 37971.625],[-1.1079434  0.9951134],[-1.7118416   0.11771566],[-131.888   -246.40402],[0. 0.],[ True  True],132.22466951370248
96636,2,[140605.88   31378.287],[-0.25292137 -0.96949995],[ 1.9614078 -0.6742452],[3549.4 2492.5],[5946.4893 1050.4436],[ True  True],137.500960242309
96648,2,[49336.656 40143.67 ],[ 1.0437549 -0.567542 ],[-0.4761724  2.6445355],[1585.2399 -257.0384],[0. 0.],[ True  True],119.48564499156996
96678,2,[55061.63  46180.492],[-1.3571441 -1.3379847],[-0.28164977  3.1182883 ],[ 87.2836 637.2444],[   0.    9555.969],[ True  True],100.01628383480106
96748,2,[46812.09  30555.703],[-0.4956964  2.130417 ],[0.2864575 2.4017978],[1249.708     32.98352],[4542.5503    0.    ],[ True  True],146.12728797356684
96841,2,[89467.1   46948.668],[1.6576992 1.1411932],[ 1.0841264 -1.8023268],[-112.56468 1635.1918 ],[    0.    31849.836],[ True  True],132.94810379598067
96865,2,[54750.305 38368.195],[-0.06619542 -1.6628327 ],[ 1.1728204 -1.8720781],[-167.805  210.818],[1013.8801    0.    ],[ True  True],122.38064406466083
97002,2,[47200.94  34057.363],[-0.43079275 -2.1880178 ],[-1.4011455  1.717613 ],[-968.0178 1956.5349],[2655.9177 1485.0098],[ True  True],113.17866112748293
97116,2,[51467.22  34745.477],[ 1.2043377  -0.24526897],[-1.2835155  1.977788 ],[2708.9673   668.73334],[1017.5259    0.    ],[ True  True],107.6618563159208
97117,2,[48289.14 36121.51],[ 2.129851   -0.42761433],[0.24931635 0.06307077],[  40.20398 2859.1033 ],[   0.    6067.536],[ True  True],138.61273694410937
97154,2,[80452.99 36726.47],[0.15899639 1.5685592 ],[-0.7810648  1.5197642],[1114.7191 2983.056 ],[0. 0.],[ True  True],129.4602888447637
97182,2,[73019.76 45557.91],[ 0.6287658 -1.084238 ],[-0.73045635  2.1391222 ],[-255.51599 3365.747  ],[   0.     1147.3431],[ True  True],159.551318744721
97268,2,[72965.86  69527.086],[-1.6785016 -2.0931714],[-1.1938754  1.7486373],[ 309.59393 -163.24371],[0. 0.],[ True  True],144.83408790632626
97291,2,[65224.152 50352.855],[-0.5284234  -0.13616587],[-0.42004126 -3.0423799 ],[3816.864   521.6777],[4579.736  1063.1862],[ True  True],113.06167581408103
97321,2,[69063.97 44726.35],[ 0.06596328 -0.62617266],[ 2.3563135 -1.0582076],[ 503.91287 -372.56403],[0. 0.],[ True  True],116.90616804653314
97371,2,[47951.574 45051.605],[0.37033942 1.6347978 ],[ 1.461453  -2.2892613],[708.1959  950.00806],[4520.1646 1660.6824],[ True  True],108.64423430318105
97420,2,[56128.91  43669.312],[0.08751222 1.0901297 ],[-1.4370345  1.7003187],[-305.96204 -625.2352 ],[1166.5985    0.    ],[ True  True],111.7220069683592
97487,2,[40080.406 34521.09 ],[ 1.0150628 -1.7344713],[ 1.0259771 -2.1194787],[  15.953644 3179.0344  ],[ 1035.2532 10084.006 ],[ True  True],156.48986477081945
97531,2,[53522.26 37078.76],[-1.279422   1.1033585],[ 1.2523383 -1.215416 ],[-1478.2064   -517.08484],[1161.6128    0.    ],[ True  True],157.43946587415556
97650,2,[107607.45   43523.086],[-1.2719375  -0.49954325],[ 1.8235567 -1.1722021],[-608.3817   460.24716],[    0.    16066.432],[ True  True],146.86727622640558
97771,2,[63318.656 45210.73 ],[-0.58963716  0.10819595],[-3.0257852  0.9202143],[ 633.6001   -101.050385],[0. 0.],[ True  True],105.5825211831797
97773,2,[80665.336 71215.375],[ 0.09423546 -0.55516404],[ 1.6020304 -2.0502148],[-355.1562    61.69226],[0. 0.],[ True  True],154.98929446881158
97792,2,[75314.56 35067.48],[-0.22174937  1.2600774 ],[-1.2436975  2.6281772],[-377.7092  -376.62692],[ 1088.9437 14859.381 ],[ True  True],127.11670403501097
97980,2,[59548.86  53232.816],[-0.64504266 -0.44358897],[ 1.0758862 -1.9588883],[464.50052 713.49524],[0. 0.],[ True  True],113.01664750975964
98013,2,[81202.234 43842.305],[ 0.66852576 -0.36839125],[-1.5044248  1.4796926],[1128.478  2672.3096],[   0.     2041.4321],[ True  True],135.40890485751905
98027,2,[69908.51 69869.61],[1.5719901 2.2290986],[-2.049562   1.0997591],[2148.0925  564.8739],[0. 0.],[ True  True],147.38960813907872
98151,2,[49636.477 36900.09 ],[-1.5959393   0.09825456],[-2.3379817  1.159455 ],[3345.6345     29.807861],[   0.     1707.8402],[ True  True],117.21018923126049
98228,2,[56210.938 52354.934],[-1.1713114 -1.0337051],[-2.0967572  0.630657 ],[-1048.3947  1482.7839],[0. 0.],[ True  True],106.44166994638431
98298,2,[69107.78  30393.338],[1.8352662 0.4021029],[ 1.773453 -1.96919 ],[2531.8914   415.55722],[35099.54     0.  ],[ True  True],113.00655151937387
98362,2,[53398.035 48872.24 ],[ 1.6391504  -0.17001472],[-2.0598588  -0.33840853],[166.89062 122.75952],[0. 0.],[ True  True],130.93434470553032
98377,2,[48942.32  45119.258],[-1.2130549  -0.11071481],[-0.41730016  2.5258198 ],[1839.7803    94.55655],[6347.1753    0.    ],[ True  True],108.2247137182331
98582,2,[97526.68  41790.676],[0.31727728 0.04942226],[ 1.8620907 -1.9827573],[-106.88483  121.72638],[0. 0.],[ True  True],121.09085864761956
98854,2,[47656.715 42201.598],[ 0.69196737 -0.6481246 ],[-2.534649  0.860138],[-353.9673 1080.6266],[0. 0.],[ True  True],110.01015277164132
98860,2,[52131.2  45901.46],[-1.2666271  -0.31527722],[ 1.7669791 -1.0840403],[-1863.5719  1019.3635],[0. 0.],[ True  True],108.18990716615922
99034,2,[71872.33  37618.496],[ 0.24298574 -0.44844112],[ 2.851328  -1.0972925],[738.8546  462.22537],[1197.206  1809.2319],[ True  True],102.4324843796277
99074,2,[69499.336 42758.48 ],[0.74573624 0.1807226 ],[0.14192629 2.9285598 ],[ 78.09781 572.91394],[0. 0.],[ True  True],111.76058688450628
99101,2,[63589.71 59001.5 ],[2.0165446 2.0163758],[ 2.8346958 -0.3714902],[ 278.186  2296.7903],[   0.    1136.204],[ True  True],122.44143431069146
99112,2,[64552.727 42357.33 ],[-1.2825904   0.54136133],[2.1502855 0.6359364],[-106.7926  876.3012],[0. 0.],[ True  True],130.67199564329675
99114,2,[55236.68  51881.574],[1.8477846 0.6250613],[ 2.4196148  -0.35287204],[3397.899  3089.5913],[0. 0.],[ True  True],126.18491679821815
99152,2,[48621.62  48440.676],[-2.1499338 -1.5708826],[-1.3286079  1.8985847],[ 54.900604 887.3635  ],[0. 0.],[ True  True],101.07346129607035
99267,2,[54481.28  33655.234],[-2.2445838 -0.8781764],[ 2.6286185  -0.47724435],[258.86478 977.33435],[   0.    8468.501],[ True  True],106.40642356783138
99283,2,[65269.41 58534.8 ],[-0.84779435 -0.82733655],[ 2.9764693 -0.4200089],[-284.90494 -128.20078],[0. 0.],[ True  True],122.62487712509454
99297,2,[73983.875 68238.99 ],[-1.2665244 -0.6870819],[ 1.7220275 -1.4001101],[-126.93744 2021.865  ],[0. 0.],[ True  True],148.10628590789236
99338,2,[87951.01  44473.773],[-1.1154773 -1.7699832],[-1.9778895  0.4064429],[ 473.48947 2589.5356 ],[   0.    4407.234],[ True  True],123.46847665511086
99343,2,[41763.535 41393.188],[-0.578563   0.7389856],[ 2.594874  -0.3488346],[-487.09842 -514.40906],[0. 0.],[ True  True],101.53038963386045
99351,2,[72463.414 62750.703],[ 0.34487584 -0.8295747 ],[ 2.5290608  -0.29394946],[214.974   295.10538],[0. 0.],[ True  True],157.34618380848835
99377,2,[68012.27 44826.86],[ 0.1455662 -1.2406358],[-0.98001206  2.2297747 ],[ 955.3  2814.37],[0. 0.],[ True  True],137.9841476373535
99476,2,[85990.22 57379.5 ],[-0.73322827 -0.30852613],[-0.06325842  2.938184  ],[2438.8875    -30.875366],[   0.     2814.5803],[ True  True],143.3281984567901
99556,2,[42747.15  34850.207],[ 0.04646287 -1.6345582 ],[-1.6376868  0.8488245],[3464.622    269.66614],[   0.     4229.1606],[ True  True],103.15806941335681
99587,2,[89454.6   30163.188],[-0.89472497 -0.61566144],[ 0.7263398 -1.8169311],[833.1772 310.9222],[4754.147    0.   ],[ True  True],100.33432348870318
99597,2,[70208.13  31216.824],[-1.3395107  0.7374866],[-2.456534    0.34146887],[1766.8599  -321.26312],[   0.     5314.4937],[ True  True],147.96071999829923
99634,2,[68462.71 35114.26],[ 0.2063602  -0.64107853],[-3.0906816  -0.13278812],[-134.51584   41.06909],[0. 0.],[ True  True],106.61824946964427
99700,2,[56860.934 46434.824],[-2.3187766 -1.9192461],[-0.60830677  2.0246832 ],[177.82648 382.49084],[0. 0.],[ True  True],101.58746204692898
99786,2,[70819.57 41068.43],[-1.3204082 -1.0628567],[ 0.56848186 -2.595961  ],[1742.4993 2549.0234],[    0.    19704.688],[ True  True],108.7486550180966
99802,2,[122541.34   38678.336],[0.5311137  0.47655272],[ 1.6255423 -2.9431622],[-782.0268   274.89035],[0. 0.],[ True  True],104.1674716603822
99846,2,[76373.2   41386.703],[-1.2885604 -0.9576358],[ 2.474079  -1.3438962],[-481.4273  420.1606],[0. 0.],[ True  True],107.70744266604125
99956,2,[49778.137 45960.457],[-0.68872684 -2.032236  ],[-1.350513   1.6384523],[566.8201  961.03705],[1440.4244    0.    ],[ True  True],117.8449842136456
100163,2,[68875.805 33643.715],[-0.9340286  1.1256541],[-0.11659671  2.991105  ],[-1093.0416    988.96106],[   0.    8610.682],[ True  True],151.9949440764002
100189,2,[64871.445 38520.938],[-1.3651705 -2.223768 ],[-2.1941488  0.9348114],[ 114.38791 3437.6125 ],[    0.    18274.998],[ True  True],109.33157614326336
100217,2,[81266.59 61112.22],[-1.5262616 -1.2054217],[-1.890521   1.7928485],[-258.11902   88.81488],[0. 0.],[ True  True],137.6906834433844
100247,2,[43368.113 35099.754],[-0.5835014  1.9995369],[ 2.1486416 -1.0681921],[ 348.68542 2460.7627 ],[10691.475  4394.175],[ True  True],152.64582238411927
100262,2,[52899.555 49358.05 ],[-2.0910072 -1.6924212],[-3.0173283   0.18034975],[ 15.445274 202.84457 ],[   0.     8174.6016],[ True  True],104.19309165851485
100289,2,[51820.234 34184.03 ],[ 1.1138012 -1.3449601],[ 0.9450377 -2.3041427],[ 504.08987 1374.3534 ],[   0.     7968.5767],[ True  True],156.14869290211914
100325,2,[49166.543 31934.873],[-1.9210452 -0.1432967],[-0.71405786  2.7388732 ],[ 2982.5317 -1091.3785],[17226.158  7704.552],[ True  True],112.00158499110316
100327,2,[65210.574 63457.105],[1.2601782 1.9001478],[ 0.39516053 -2.2019255 ],[-505.63263  182.44751],[   0.    1129.587],[ True  True],130.80083264828502
100366,2,[56576.684 33140.3  ],[ 0.66965693 -1.6535975 ],[ 0.5354048 -2.3744178],[3738.0596 2031.4102],[94971.49   4525.622],[ True  True],151.57370259385328
100388,2,[48394.7   36532.824],[-0.14338171 -2.0575275 ],[ 1.7047861 -1.2042854],[2792.6838 2354.5464],[0. 0.],[ True  True],125.26205590037893
100502,2,[50462.543 33663.38 ],[ 1.6146108 -1.1304544],[-0.8033462  -0.41180354],[1172.9591 2717.4758],[   0.     2305.9277],[ True  True],153.00563020264366
100542,2,[73457.4  48802.34],[ 0.24452049 -1.3149105 ],[-1.4655405  2.5175762],[1222.343 1786.234],[0. 0.],[ True  True],150.27085276302788
100729,2,[56032.242 47046.656],[0.17403908 1.1460583 ],[-1.0857695  2.1849496],[-690.6477 2572.2537],[2310.6985    0.    ],[ True  True],114.86375519245378
100758,2,[44684.938 42841.52 ],[2.1496143 0.6284874],[-0.9545682  2.1130724],[514.96643 655.334  ],[0. 0.],[ True  True],114.01449067313071
100800,2,[88042.016 40477.98 ],[-1.6355758 -1.0791094],[ 0.6399471 -2.4362197],[ 162.74864 -707.902  ],[   0.    5848.886],[ True  True],123.98431633696833
100811,2,[96691.23  35962.605],[-0.19180037  1.1635746 ],[-1.7931242  1.3374559],[-215.0437 2445.642 ],[    0.    19382.264],[ True  True],146.06958832679706
101087,2,[55037.668 33155.676],[0.72036654 2.1428273 ],[ 1.6211771 -1.5817775],[1249.7721 1303.4292],[1344.1859 4731.111 ],[ True  True],107.93894324407631
101221,2,[70817.37  54530.715],[-2.104469  -1.2322425],[-2.4951186  0.8749725],[ 331.7616 -598.5824],[0. 0.],[ True  True],135.55478748445645
